distance_km,poids_kg,heure,jour_semaine,conditions_meteo,niveau_trafic,temperature,visibilite,duree_minutes
364.211,66.81,16,0,0,0.369,21.4,9423,506.32
37.672,19.68,2,3,3,0.085,19.0,1063,37.95
165.348,122.58,21,1,0,0.242,31.1,8193,177.06
0.919,61.02,2,0,0,0.096,15.9,9270,21.8
36.161,182.96,10,4,1,0.186,13.9,6960,64.48
26.056,163.16,13,5,0,0.037,20.5,8120,40.76
16.384,99.12,18,4,0,0.181,27.8,9189,49.07
26.18,105.36,6,0,1,0.319,14.0,2516,61.75
399.177,171.41,20,5,0,0.192,33.5,8948,345.64
32.607,23.12,23,2,3,0.005,23.8,1817,38.52
15.808,47.31,10,3,0,0.239,23.4,8721,46.64
484.766,76.39,19,1,0,0.816,34.0,9983,1299.17
237.763,129.56,9,5,0,0.26,28.1,9775,237.19
2.487,176.03,23,3,0,0.031,32.4,9627,25.18
11.237,48.07,20,3,0,0.319,16.2,8558,39.54
326.743,185.76,14,5,1,0.014,11.4,4588,240.54
292.899,4.46,9,1,0,0.442,32.1,9669,580.08
207.837,177.82,6,1,0,0.361,23.0,9874,210.66
9.745,66.39,18,5,0,0.287,24.2,9278,40.63
355.314,87.16,23,2,0,0.03,30.9,9990,219.08
22.036,179.62,7,6,0,0.599,34.1,9478,90.3
18.89,38.41,11,4,0,0.281,24.4,8299,66.56
126.96,133.93,15,2,0,0.274,28.2,8502,143.02
8.793,36.17,11,4,0,0.457,19.8,8151,46.39
336.125,92.25,10,0,0,0.115,19.8,9082,308.42
36.349,190.28,16,5,0,0.068,18.9,9108,44.77
80.625,84.45,3,1,0,0.062,22.4,9105,62.4
266.515,148.78,8,2,0,0.726,25.8,8721,612.05
9.767,43.63,10,1,0,0.131,27.3,8757,34.3
356.667,198.12,19,2,3,0.898,18.7,4598,1324.9
73.113,142.72,5,5,3,0.194,24.1,2771,99.65
22.297,68.12,17,4,0,0.168,21.0,8673,45.76
109.676,130.85,10,6,1,0.124,12.2,4100,109.83
1.324,16.52,13,2,0,0.314,28.0,9104,13.44
117.027,66.71,21,6,3,0.329,23.5,4278,149.77
321.83,124.69,7,0,1,0.777,21.1,3460,846.6
32.786,185.87,7,0,0,0.87,22.5,9521,147.07
17.068,58.3,16,2,1,0.366,22.5,3527,68.78
3.259,54.88,5,2,1,0.01,18.6,4723,28.95
24.664,1.67,21,6,0,0.295,20.5,8125,35.53
13.079,197.49,6,1,0,0.292,28.5,8731,55.37
447.925,5.26,17,1,0,0.815,20.1,9900,1274.07
30.247,176.23,10,1,0,0.375,23.9,8351,58.96
329.861,73.08,11,4,0,0.057,20.2,8241,260.33
23.885,122.48,0,4,1,0.263,23.7,5214,56.4
129.372,26.81,16,3,0,0.199,28.3,9589,108.3
97.396,20.03,8,6,0,0.679,31.2,9965,287.15
16.211,72.23,11,1,0,0.11,30.5,8673,55.88
165.066,117.6,13,2,0,0.398,31.2,8751,237.96
38.113,96.7,0,0,0,0.015,26.9,9600,41.12
7.611,106.35,8,2,0,0.453,28.6,9106,56.82
250.344,53.99,9,0,0,0.431,27.3,9646,471.85
12.578,186.02,13,1,0,0.478,16.7,9588,83.45
12.829,128.51,3,2,0,0.001,22.0,9266,33.0
22.409,17.83,5,2,1,0.089,14.1,3796,25.64
2.134,142.83,8,2,0,0.761,25.9,9683,47.66
25.659,135.74,21,3,0,0.28,33.9,8946,62.07
281.148,58.13,18,0,0,0.741,18.3,9500,635.4
26.01,20.74,21,6,0,0.162,23.5,9087,35.53
305.211,179.06,17,2,1,0.538,10.8,4669,698.55
3.955,26.29,16,4,0,0.231,23.1,9827,32.26
14.972,11.34,18,4,0,0.266,25.3,9131,43.36
494.543,67.32,13,4,0,0.259,21.4,9576,622.52
34.523,89.4,4,0,0,0.036,25.2,8372,45.35
8.327,131.05,8,6,0,0.482,22.9,8082,62.55
457.514,87.67,23,1,1,0.097,16.4,2886,325.79
441.428,181.5,0,3,0,0.083,17.9,9529,233.73
5.166,150.33,8,4,1,0.327,13.8,6850,39.55
15.501,51.99,19,0,0,0.835,15.4,9368,141.74
26.383,43.78,16,2,0,0.298,30.6,9993,45.41
0.62,5.59,3,3,0,0.073,27.0,8362,5.99
428.608,95.46,0,4,0,0.033,32.8,9643,297.01
429.337,84.99,22,3,0,0.08,32.6,9238,242.8
29.956,82.48,1,4,0,0.06,32.7,8053,45.12
27.327,195.87,12,3,1,0.431,21.9,4919,76.93
19.208,7.41,10,3,0,0.346,33.3,8789,54.62
27.991,190.1,0,0,0,0.081,30.6,8523,37.93
22.6,51.04,21,4,1,0.034,22.6,4944,46.99
259.955,51.78,16,2,0,0.259,30.7,9577,254.33
8.924,27.34,11,5,1,0.128,21.7,4068,35.82
24.097,163.15,1,2,0,0.091,27.1,9681,37.59
228.145,61.68,3,2,1,0.033,20.5,5973,137.45
31.307,158.88,17,3,1,0.528,16.4,4371,103.3
16.953,47.39,15,4,0,0.269,16.3,9551,50.85
42.48,177.51,4,4,0,0.07,30.6,8057,60.29
1.535,121.89,13,6,0,0.305,31.2,9753,19.45
470.507,12.66,13,5,1,0.132,14.2,5829,506.77
47.632,140.45,9,1,0,0.837,17.7,9513,183.11
492.072,55.1,12,5,0,0.166,32.7,9178,512.27
19.607,104.18,3,1,0,0.094,30.0,9965,44.09
338.065,135.7,8,5,3,0.035,24.0,1778,291.67
246.125,162.03,6,0,0,0.375,19.3,9468,329.18
154.874,146.33,18,3,0,0.777,30.5,9037,388.53
30.575,36.88,8,4,0,0.011,26.8,8289,33.92
469.773,105.11,14,5,1,0.045,22.9,3482,403.84
491.204,16.36,10,6,0,0.199,17.8,9317,365.13
30.194,152.55,8,3,0,0.426,21.6,9090,98.33
16.361,180.83,0,1,1,0.027,11.8,4690,40.44
11.272,18.24,9,6,0,0.422,33.5,9040,52.32
12.238,169.01,1,3,0,0.034,23.1,8567,30.18
9.128,106.51,5,0,1,0.079,15.6,3496,36.74
30.065,109.9,6,0,1,0.26,15.0,5890,62.65
21.62,77.67,22,4,1,0.13,24.2,4286,35.64
14.891,142.91,5,0,0,0.049,34.9,9365,45.04
9.898,131.4,23,6,0,0.037,19.6,8382,31.01
19.269,189.99,18,3,1,0.406,17.1,2108,96.44
1.318,62.91,7,5,0,0.444,24.1,9384,23.99
378.418,50.65,7,0,0,0.602,27.5,8164,796.38
10.658,174.06,15,4,0,0.015,29.5,8056,34.56
37.141,102.49,12,2,0,0.415,30.9,9137,84.93
341.076,1.74,15,6,3,0.151,29.5,1396,352.45
30.676,108.56,3,4,0,0.123,25.9,9151,47.64
33.063,93.05,18,1,3,0.402,19.9,3349,126.39
394.504,133.12,23,5,0,0.172,26.8,8985,292.85
11.102,32.39,13,1,0,0.465,16.7,9886,54.54
151.246,7.06,19,5,1,0.128,16.4,6757,123.89
4.663,188.61,6,0,0,0.106,22.9,8790,30.41
30.658,165.24,6,4,1,0.033,10.6,2146,41.36
295.377,126.35,0,0,0,0.017,22.0,8615,177.02
6.826,47.25,12,0,1,0.252,14.4,3055,37.71
30.816,117.04,8,2,0,0.727,34.4,9257,117.21
141.023,40.84,2,2,0,0.06,34.1,8950,86.06
98.1,125.06,23,2,0,0.01,33.9,9665,75.15
35.752,38.2,18,1,0,0.735,22.6,8294,143.81
424.609,115.1,3,6,0,0.037,32.4,8321,252.09
2.433,11.9,9,5,0,0.119,24.7,9949,11.84
496.556,43.37,18,5,0,0.029,33.5,9944,299.41
476.086,78.89,11,6,0,0.342,34.7,8291,492.93
100.0,14.71,1,4,0,0.176,29.4,9627,68.9
1.412,15.92,2,6,3,0.015,19.8,1222,8.44
477.87,110.43,13,1,0,0.219,18.4,9387,573.62
53.706,38.11,8,4,0,0.003,25.7,8233,59.84
388.858,70.29,1,6,3,0.035,27.7,2270,263.28
73.173,10.82,12,6,1,0.287,21.6,4153,131.05
11.404,155.75,22,5,0,0.268,29.9,9949,48.21
38.828,184.63,16,2,0,0.378,21.3,8418,78.47
32.061,18.25,13,6,0,0.273,27.3,9389,54.71
390.224,45.43,17,4,0,0.126,25.9,9899,231.16
33.878,194.9,21,0,0,0.269,22.3,8315,64.3
9.594,45.45,23,0,3,0.087,20.6,4169,30.37
18.108,102.58,21,1,2,0.367,-0.3,1678,115.01
81.84,17.37,5,3,1,0.044,13.2,3141,52.81
462.114,120.62,21,4,0,0.28,22.3,9695,472.77
38.416,106.42,8,5,1,0.143,15.5,4489,62.36
44.109,190.32,20,4,1,0.172,12.7,6287,66.79
444.5,96.07,18,4,1,0.027,16.0,2290,357.18
31.904,169.06,13,1,0,0.411,34.4,8706,64.73
38.244,77.53,15,3,0,0.142,17.3,9090,47.44
31.244,104.18,2,2,0,0.033,17.0,8803,36.47
91.262,93.48,4,6,1,0.033,11.7,2209,69.02
468.913,192.52,18,5,0,0.005,16.1,9701,270.28
14.12,58.43,9,0,0,0.838,20.7,8846,120.57
12.363,157.64,16,0,1,0.123,13.8,4879,46.66
285.832,41.03,10,4,0,0.2,30.4,9710,276.45
234.28,98.66,15,5,0,0.295,29.1,9538,264.83
24.369,66.91,23,1,0,0.051,22.2,8025,33.67
16.908,112.16,23,2,1,0.062,22.2,5743,48.53
26.165,105.85,8,0,0,0.47,21.6,8837,63.76
2.357,169.01,2,6,1,0.084,13.4,2739,23.43
31.466,78.63,2,2,0,0.09,34.5,9222,37.13
152.498,90.98,17,5,0,0.011,26.0,8484,106.43
494.965,30.77,13,3,1,0.219,17.3,5609,610.05
27.419,106.55,21,5,3,0.258,29.6,4713,59.5
11.559,119.19,0,5,1,0.067,19.6,4871,45.47
34.358,121.9,1,0,0,0.003,19.5,8184,35.75
18.706,176.58,22,0,1,0.095,19.6,4463,44.63
17.732,124.46,7,2,0,0.739,25.7,9964,158.49
34.764,70.34,21,3,1,0.214,21.3,6222,62.4
490.59,93.58,11,5,0,0.135,34.0,8041,531.25
4.703,142.46,23,3,0,0.024,15.1,8053,26.24
187.22,184.63,23,2,0,0.092,28.9,8428,117.69
7.354,115.92,13,3,1,0.34,21.3,6567,52.61
28.695,8.02,4,2,0,0.066,33.8,8750,24.93
3.21,164.73,18,2,0,0.697,21.4,9620,57.73
27.01,102.69,7,0,0,0.842,29.1,8007,89.92
32.807,95.38,13,0,0,0.456,23.9,8479,86.58
22.858,97.64,18,4,0,0.021,17.5,8824,32.52
362.862,196.9,5,6,0,0.083,25.4,8464,219.83
8.07,19.52,17,1,0,0.71,32.8,8497,50.51
1.358,86.35,21,2,0,0.192,20.5,8739,24.94
379.495,11.89,22,4,0,0.125,16.1,9212,267.43
3.318,34.04,15,2,1,0.389,20.3,3778,26.89
14.937,55.04,18,6,1,0.854,21.2,4169,119.05
251.552,14.48,15,0,1,0.178,22.7,6992,196.98
4.606,33.76,14,5,1,0.308,21.9,6515,34.14
15.49,168.59,20,1,0,0.127,15.7,8005,52.01
21.246,199.99,14,1,0,0.407,34.8,9894,57.49
10.504,33.09,2,3,0,0.094,27.7,9342,22.9
6.408,144.45,19,3,0,0.737,16.3,8904,53.47
84.466,169.6,8,1,0,0.715,23.2,9851,201.57
0.51,4.07,2,6,3,0.061,18.0,1783,5.48
22.591,143.99,18,6,0,0.894,34.5,9245,99.56
411.115,34.03,18,5,0,0.147,22.5,9166,368.17
12.105,90.05,19,5,3,0.115,23.7,1379,55.35
307.936,81.4,21,1,0,0.356,30.2,8487,343.19
450.059,155.82,23,4,0,0.096,32.7,8855,355.32
1.213,99.69,22,1,0,0.036,15.5,9369,21.02
304.182,158.43,14,6,0,0.276,20.8,8504,334.07
25.337,35.79,2,3,2,0.088,5.5,2075,42.52
5.593,174.82,17,0,1,0.599,22.0,5553,49.61
4.981,14.82,2,1,0,0.077,20.8,9053,19.47
36.457,52.97,5,1,3,0.081,26.0,1472,54.5
313.667,38.42,14,3,0,0.323,33.1,9472,397.46
29.613,9.3,22,2,1,0.073,16.0,4079,26.72
168.377,71.11,4,4,0,0.172,16.5,9036,159.72
97.813,163.15,5,5,0,0.143,25.6,8095,102.21
21.435,15.09,16,3,0,0.388,33.3,9706,42.46
24.452,93.57,6,1,0,0.398,26.2,9423,50.63
7.851,182.1,17,4,0,0.294,24.9,8261,42.08
19.809,103.62,23,0,1,0.055,22.1,4815,54.73
39.42,147.37,14,0,0,0.366,30.0,8433,110.23
32.433,160.65,7,2,3,0.75,23.4,3480,157.17
305.862,165.4,7,1,0,0.533,22.9,8776,692.78
180.593,190.38,17,2,0,0.655,24.3,9433,435.06
321.627,7.14,20,6,3,0.191,29.9,1200,397.39
27.394,72.01,9,3,0,0.569,28.3,9524,112.39
16.069,83.18,23,5,3,0.199,21.7,3486,56.19
30.786,150.02,8,6,0,0.743,25.0,8709,138.91
229.397,179.28,18,0,0,0.592,29.4,9397,445.91
14.286,99.45,0,4,0,0.194,32.4,8214,42.03
9.372,121.13,23,1,0,0.087,16.7,9882,30.64
389.954,199.69,8,1,0,0.83,23.8,9632,934.42
1.68,166.67,7,3,1,0.636,24.4,4324,32.53
35.528,54.91,7,1,1,0.875,11.9,5733,153.85
106.419,187.75,23,3,0,0.092,28.5,8413,72.68
18.276,74.4,2,3,0,0.013,26.5,9453,54.23
79.405,110.26,14,2,0,0.253,20.2,9466,152.09
26.239,136.34,7,0,1,0.884,11.5,6831,136.37
260.968,53.61,11,5,3,0.262,23.8,3295,425.73
10.417,159.92,4,1,0,0.075,16.1,8058,36.57
17.335,86.21,1,1,1,0.097,13.0,5633,52.42
17.828,109.79,16,0,0,0.238,26.2,9613,48.41
253.538,94.8,16,5,0,0.118,20.8,8386,172.19
365.108,133.17,21,1,0,0.113,26.5,8712,299.72
11.141,79.91,0,4,0,0.265,19.9,8633,40.14
443.61,128.32,7,4,0,0.25,27.0,9831,353.78
26.624,173.25,8,1,0,0.794,33.0,8350,95.01
237.112,79.74,10,4,0,0.208,20.1,9203,214.8
15.396,145.55,11,1,0,0.364,24.0,9246,62.17
6.464,130.18,12,0,0,0.421,22.0,8285,37.65
192.428,187.01,21,3,0,0.357,16.9,9971,213.11
467.179,0.41,15,0,0,0.325,30.2,9533,488.33
9.38,28.02,23,5,0,0.218,25.2,8730,31.35
3.769,101.72,4,6,1,0.035,10.1,5287,29.62
28.835,12.44,2,1,0,0.037,33.4,8863,25.72
242.612,154.03,6,6,0,0.272,29.9,9314,232.27
1.018,66.31,21,2,1,0.116,12.5,6658,22.54
9.942,105.54,6,1,0,0.357,24.5,8856,50.07
9.488,70.28,17,4,3,0.225,28.8,4133,38.78
179.2,45.47,12,3,0,0.414,17.2,9748,278.67
4.403,175.62,3,2,1,0.01,12.5,5669,32.13
13.715,142.91,4,0,0,0.018,23.8,8221,33.43
28.77,148.64,17,5,0,0.171,32.8,9663,44.0
8.216,37.06,9,1,0,0.434,30.7,9994,49.0
35.685,30.46,16,3,0,0.346,25.8,9688,67.16
14.233,95.46,7,1,3,0.894,25.5,4617,146.2
144.187,189.71,0,3,0,0.051,26.9,9025,85.93
283.013,78.36,9,3,0,0.74,19.8,9632,705.76
408.584,182.32,15,3,0,0.11,27.8,8960,314.59
126.982,149.36,13,4,1,0.284,10.5,4028,193.98
22.752,29.64,3,4,0,0.043,15.4,9354,31.06
494.013,101.88,1,4,0,0.224,18.2,9313,438.45
122.038,84.12,11,2,0,0.242,33.6,8399,157.14
364.905,101.59,21,6,2,0.287,0.4,2131,577.28
31.237,22.84,22,2,1,0.02,18.5,4572,33.36
394.595,178.55,17,2,1,0.817,13.9,3266,1366.42
385.333,102.86,12,0,0,0.208,32.6,9045,440.79
4.397,100.55,20,5,1,0.048,21.4,3274,28.09
38.243,27.34,8,4,3,0.019,28.3,1839,55.82
457.547,137.02,15,1,0,0.272,20.0,8412,448.06
73.121,105.29,7,6,1,0.499,20.5,3435,235.56
5.279,98.66,5,5,0,0.123,24.4,9515,23.76
207.763,156.56,23,1,0,0.008,24.5,9567,122.23
374.355,45.24,2,4,1,0.093,16.6,2906,334.33
191.454,193.47,1,6,0,0.092,28.2,9006,110.52
65.808,164.82,17,5,0,0.279,25.4,9143,100.85
36.76,80.79,16,3,0,0.268,27.8,8844,61.1
3.506,0.63,5,5,1,0.46,11.2,5387,19.3
332.817,33.04,8,6,0,0.56,28.0,8848,681.4
1.223,127.5,6,0,0,0.319,21.8,9249,22.95
239.192,148.38,14,0,0,0.239,28.4,9633,277.26
19.058,13.66,21,4,0,0.122,21.1,9942,40.4
356.276,62.92,0,3,1,0.042,21.4,6546,243.42
33.626,112.24,6,1,0,0.243,17.1,8046,66.18
52.999,178.24,17,2,0,0.625,23.1,9207,177.58
97.997,7.49,5,6,0,0.015,31.1,8626,47.88
160.212,97.74,2,3,3,0.025,18.1,2134,124.69
47.107,183.91,2,4,0,0.278,26.2,9069,62.82
372.409,41.86,6,1,1,0.334,13.1,2947,478.34
461.645,59.03,7,1,0,0.522,25.4,8815,862.69
38.179,148.17,5,3,1,0.067,24.7,6205,54.91
29.031,84.44,16,0,3,0.29,15.7,4609,66.05
34.709,118.78,17,4,0,0.208,29.9,9145,61.93
38.091,36.47,11,5,0,0.291,16.5,9147,65.87
35.809,104.16,16,1,0,0.1,26.4,9238,48.01
216.97,154.32,6,2,0,0.123,33.3,8861,205.43
335.458,181.4,4,2,0,0.019,22.5,8084,162.64
29.911,76.5,10,5,0,0.04,18.8,9865,40.15
266.854,150.27,19,5,0,0.047,21.3,9626,171.67
36.66,45.95,23,4,0,0.065,27.5,8337,39.01
79.292,36.18,22,2,0,0.058,21.5,9733,69.42
11.04,152.71,16,0,1,0.106,12.4,2951,50.23
31.111,105.46,6,3,0,0.266,33.7,8910,69.14
316.474,60.51,18,6,0,0.88,18.6,8775,862.63
27.936,81.81,21,6,0,0.387,32.9,9833,52.54
19.646,41.59,11,0,1,0.208,20.4,5135,52.66
15.967,30.76,16,1,3,0.137,24.3,3675,56.98
24.221,147.99,9,1,0,0.847,27.1,8732,96.46
12.565,54.43,12,3,0,0.268,26.2,9316,65.72
9.294,11.41,23,0,1,0.014,16.4,5914,18.45
422.359,97.25,23,0,0,0.033,24.7,8862,224.45
445.508,95.17,19,6,3,0.481,15.1,3068,1250.5
0.992,105.84,3,1,0,0.021,25.9,9149,19.05
145.913,169.58,6,3,0,0.113,22.3,8407,118.69
5.983,43.84,9,6,0,0.592,15.5,9985,47.41
4.282,191.18,18,5,0,0.159,34.1,8652,36.36
25.583,43.85,1,2,0,0.033,22.0,9188,24.19
8.431,54.84,0,3,0,0.039,24.4,8806,32.28
17.864,38.78,17,4,0,0.148,30.6,8545,41.29
480.657,123.19,22,2,1,0.016,15.6,3656,275.5
1.043,173.2,3,5,0,0.017,33.4,9689,20.58
329.69,163.99,17,2,1,0.797,23.1,4568,826.1
309.276,109.92,15,0,0,0.259,24.4,8584,316.06
37.582,34.95,21,4,0,0.135,22.5,8350,46.43
26.076,177.86,0,0,0,0.008,16.1,9522,35.82
53.36,18.82,16,5,0,0.164,34.8,8900,53.23
38.068,117.31,7,1,0,0.73,30.3,8616,157.53
247.412,196.75,22,1,0,0.034,29.7,8164,131.48
13.481,125.7,10,1,3,0.386,15.4,3349,62.14
38.057,103.68,23,5,0,0.255,33.0,9861,72.11
24.349,69.43,14,4,0,0.057,28.5,8675,43.33
338.097,193.15,5,1,0,0.062,26.4,9300,204.42
4.976,58.52,1,6,0,0.038,26.2,9032,26.36
35.915,55.09,21,3,0,0.1,26.8,8457,58.71
329.753,96.62,4,6,3,0.044,20.7,2967,215.04
21.067,5.8,15,0,0,0.221,30.8,8933,34.08
98.671,127.64,14,4,1,0.188,22.7,4789,108.4
31.167,96.15,23,1,1,0.07,13.6,5720,41.9
19.908,124.66,6,1,0,0.125,17.3,9603,56.21
25.068,18.86,22,2,1,0.098,10.3,5630,22.98
9.071,6.75,14,1,1,0.326,20.0,6660,33.63
11.69,112.02,13,5,0,0.128,34.2,8315,50.04
83.471,198.67,13,0,3,0.415,21.6,4759,157.13
17.803,99.68,2,5,0,0.156,21.5,9981,46.09
25.935,78.21,12,1,0,0.297,32.4,8016,53.89
17.175,193.25,11,3,0,0.236,25.3,9742,52.83
34.162,169.86,11,1,0,0.273,34.4,8726,61.01
9.509,65.39,0,5,0,0.404,29.7,9287,46.92
233.784,157.97,2,0,1,0.028,11.6,5541,137.39
63.712,69.54,9,6,0,0.56,16.7,9073,178.56
13.738,184.08,6,3,0,0.27,20.8,8882,44.51
106.458,64.43,5,1,0,0.024,28.9,9761,66.92
38.133,151.58,21,5,0,0.002,26.0,8887,50.58
26.055,23.73,17,0,3,0.779,27.0,1324,127.07
30.193,56.93,0,2,0,0.07,27.6,9034,38.48
18.19,1.84,18,4,0,0.248,34.5,9448,39.91
14.755,128.89,21,3,0,0.123,21.5,9060,49.65
36.942,154.88,17,0,0,0.629,28.1,9407,121.23
36.523,169.67,4,0,1,0.028,15.5,3571,39.62
32.253,52.56,15,3,0,0.286,23.7,8779,63.07
32.169,191.81,12,6,0,0.388,29.6,8688,69.81
116.285,53.66,17,4,0,0.087,18.7,8798,102.51
3.901,148.21,13,0,0,0.38,28.3,8970,42.54
143.854,40.36,23,1,1,0.09,15.7,3447,106.71
312.546,106.65,12,0,0,0.248,29.0,9869,322.5
13.888,132.9,11,0,0,0.16,22.2,8455,41.91
304.878,90.23,9,3,0,0.57,29.0,9037,652.12
11.232,179.35,10,1,0,0.293,31.0,9869,45.85
33.38,188.37,15,1,3,0.266,15.7,1405,70.7
46.708,182.72,0,5,1,0.066,23.0,3419,74.67
38.563,160.51,19,2,0,0.612,30.1,9913,125.75
153.498,8.67,14,6,1,0.254,23.8,5448,190.58
89.545,149.85,22,4,0,0.119,18.7,8064,95.48
282.552,22.66,20,0,0,0.153,30.9,8703,271.96
352.379,138.53,9,5,0,0.082,21.3,8887,278.55
8.419,139.35,9,1,0,0.499,24.3,9811,65.93
11.221,55.6,12,2,0,0.306,18.9,8030,51.25
6.693,198.1,16,1,0,0.176,27.8,9286,32.88
11.598,48.46,12,3,0,0.267,29.2,8279,37.82
25.594,39.31,12,3,1,0.253,15.6,6996,62.37
27.419,66.52,9,1,1,0.581,10.9,5059,106.09
418.056,88.65,9,6,0,0.716,26.2,9934,929.08
16.614,38.74,13,1,0,0.397,33.2,8555,54.32
32.486,111.9,14,0,0,0.281,24.4,8000,76.98
19.112,130.25,9,4,0,0.114,17.5,8492,44.84
86.088,189.94,1,5,1,0.282,11.0,3179,107.24
7.413,28.62,22,4,1,0.317,22.2,5312,35.15
2.747,55.05,7,0,0,0.632,25.5,9464,44.64
262.165,145.65,4,0,0,0.082,30.3,8634,183.09
420.944,15.02,2,2,0,0.098,33.6,8206,241.13
36.306,178.91,2,2,0,0.028,22.7,9505,40.29
37.846,71.72,13,0,0,0.452,22.5,9509,88.61
455.028,109.55,17,6,1,0.843,23.0,5806,1257.05
9.096,111.2,21,1,0,0.357,28.8,8247,44.73
36.788,141.58,16,4,0,0.198,15.4,8373,58.33
20.887,76.14,5,3,0,0.068,17.6,8029,30.05
31.387,162.3,13,2,0,0.276,24.6,9170,74.88
254.034,161.68,12,2,0,0.258,26.0,9568,307.7
18.469,155.15,5,6,0,0.063,33.5,9671,43.29
25.716,189.54,5,5,0,0.289,34.2,8851,50.33
9.78,70.46,14,0,0,0.26,27.7,8012,50.74
15.552,28.12,7,4,0,0.082,30.4,9029,33.36
164.215,17.7,11,6,0,0.253,17.5,8331,144.43
38.14,6.47,19,0,1,0.698,24.0,5202,170.96
3.732,148.81,20,0,0,0.324,24.8,9148,37.19
34.181,82.31,16,2,0,0.36,22.6,8641,75.88
11.237,57.63,5,3,0,0.028,24.6,8863,32.84
2.33,102.63,20,2,1,0.366,20.6,3161,32.94
12.448,116.94,2,4,0,0.043,22.6,8195,39.58
14.91,145.42,3,5,3,0.123,26.0,4035,50.95
15.744,169.97,6,0,0,0.204,25.7,9305,67.34
9.935,149.09,14,5,0,0.227,17.7,9189,37.54
13.917,34.48,8,2,0,0.783,16.9,8729,92.92
160.692,140.25,22,5,1,0.049,24.9,6936,143.42
11.11,182.65,11,4,0,0.256,25.6,8108,45.87
22.896,197.48,20,2,0,0.319,29.6,8195,45.45
31.932,14.28,20,4,0,0.109,27.7,9842,37.91
223.744,137.87,0,6,0,0.064,34.8,8536,143.1
17.797,105.29,9,5,0,0.057,27.3,8577,55.68
9.926,24.37,17,5,0,0.428,32.8,9147,32.24
33.468,115.39,11,2,0,0.153,24.9,8422,56.38
130.884,159.5,13,0,0,0.298,27.9,8856,201.4
29.661,129.01,20,3,3,0.343,16.5,4661,75.85
14.588,151.93,14,5,0,0.103,31.6,9105,42.65
36.759,42.3,0,5,1,0.139,20.0,4761,49.06
12.699,50.45,4,4,0,0.141,33.2,9353,39.93
16.518,11.2,8,1,1,0.465,22.9,3366,116.8
13.231,79.2,22,6,3,0.05,18.4,1995,45.84
168.242,13.45,23,5,0,0.133,16.3,9799,139.54
28.184,144.89,6,6,3,0.304,23.5,2773,78.63
359.052,109.92,16,6,1,0.362,19.4,5875,534.21
38.114,99.31,18,3,3,0.526,19.3,2907,152.86
33.298,140.62,16,4,2,0.062,7.7,612,53.26
487.054,158.25,13,4,1,0.174,18.5,2509,550.61
31.96,39.32,8,5,3,0.224,23.8,3787,54.77
175.938,144.17,13,4,0,0.005,26.0,8675,175.43
167.561,78.36,5,2,1,0.028,15.1,5561,120.35
39.676,100.21,16,0,0,0.26,19.8,8249,71.11
437.357,31.69,6,1,0,0.32,22.9,8646,446.35
3.896,184.3,23,2,0,0.048,26.0,8450,31.82
25.425,175.69,14,4,1,0.207,11.5,5229,54.2
20.805,194.22,8,3,1,0.763,20.1,6591,90.24
6.605,100.33,22,5,1,0.369,22.1,3621,34.53
18.12,121.37,3,2,0,0.061,24.3,8513,37.23
307.899,60.16,21,4,0,0.251,21.9,9446,264.62
33.484,7.18,20,6,0,0.344,19.1,8016,54.12
28.36,127.9,18,4,0,0.165,24.3,9013,46.41
9.025,96.12,13,2,0,0.498,17.4,8994,52.55
322.16,88.53,2,1,0,0.067,22.4,8059,177.2
17.299,148.64,14,1,3,0.431,22.1,1298,97.56
6.141,41.15,18,5,0,0.046,27.7,9432,25.37
148.116,53.59,6,3,0,0.341,29.1,9590,163.94
262.308,3.7,13,1,0,0.345,18.8,9171,366.51
36.36,145.76,5,5,0,0.273,24.5,9640,64.35
9.724,79.62,7,5,0,0.235,20.2,9232,41.01
30.649,86.0,11,3,0,0.291,29.0,9108,52.03
25.109,58.94,11,3,0,0.372,18.0,8247,53.21
22.466,31.05,13,5,0,0.067,16.2,9304,37.22
203.754,31.43,19,3,0,0.878,26.2,8945,633.74
315.602,102.09,15,0,1,0.138,22.1,5116,319.44
10.921,111.02,9,0,0,0.641,22.4,9830,72.71
12.985,137.89,9,1,0,0.854,20.7,8972,110.31
186.461,154.85,0,4,0,0.031,27.6,8853,117.39
9.901,90.56,22,6,0,0.015,25.7,9877,27.97
14.192,3.69,9,6,3,0.723,26.6,3243,95.58
454.21,8.03,12,3,1,0.413,24.2,3467,765.05
13.514,170.78,1,2,3,0.004,23.2,4005,41.43
0.58,51.66,6,6,0,0.38,31.3,9852,21.4
34.725,31.22,10,6,0,0.111,16.4,8606,48.18
17.893,197.31,19,1,0,0.695,20.3,9285,136.4
265.337,64.93,13,1,1,0.252,23.4,3772,341.52
158.121,21.99,23,4,0,0.12,25.1,9485,114.85
34.172,21.1,20,2,0,0.297,23.8,9019,61.1
382.103,42.08,4,5,3,0.067,26.4,4384,308.21
22.943,51.51,1,0,0,0.082,17.2,8925,34.42
1.769,46.8,18,4,1,0.157,24.9,2538,17.36
39.128,107.95,15,1,0,0.2,28.4,8036,60.22
20.097,105.18,9,5,1,0.272,22.6,5537,39.12
18.607,197.66,3,5,0,0.172,26.2,9316,47.57
90.641,120.78,6,3,3,0.229,26.2,2810,121.87
